stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
2548,,"Apaščios g.",,54.91910,24.04352,http://www.stops.lt/kaunas/index.html#stop/247,,
2549,,"Ateities pl.",,54.91882,24.04410,http://www.stops.lt/kaunas/index.html#stop/281,,
2552,,"Pyvesos g.",,54.91419,24.05006,http://www.stops.lt/kaunas/index.html#stop/251,,
2551,,"Pravienos g.",,54.91726,24.04735,http://www.stops.lt/kaunas/index.html#stop/250,,
2572,,"Ateities pl.",,54.90507,24.02911,http://www.stops.lt/kaunas/index.html#stop/276,,
2573,,"Ateities pl.",,54.90486,24.02874,http://www.stops.lt/kaunas/index.html#stop/280,,
2570,,"Upytės g.",,54.91030,24.03300,http://www.stops.lt/kaunas/index.html#stop/274,,
2571,,"Upytės g.",,54.90936,24.03198,http://www.stops.lt/kaunas/index.html#stop/275,,
2554,,"Parko g.",,54.91227,24.06143,http://www.stops.lt/kaunas/index.html#stop/255,,
2555,,"Parko g.",,54.91181,24.06062,http://www.stops.lt/kaunas/index.html#stop/254,,
2562,,"S. Nėries muziejus",,54.91074,24.05862,http://www.stops.lt/kaunas/index.html#stop/262,,
2563,,"S. Nėries muziejus",,54.91041,24.05783,http://www.stops.lt/kaunas/index.html#stop/263,,
2564,,"Šilėnų g.",,54.90799,24.05325,http://www.stops.lt/kaunas/index.html#stop/264,,
2565,,"Šilėnų g.",,54.90747,24.05149,http://www.stops.lt/kaunas/index.html#stop/265,,
2561,,"Neveronių g.",,54.91979,24.07665,http://www.stops.lt/kaunas/index.html#stop/261,,
2560,,"Kauno tiekimas",,54.92309,24.07302,http://www.stops.lt/kaunas/index.html#stop/260,,
4697,,"Kražantės g.",,54.91818,24.05746,http://www.stops.lt/kaunas/index.html#stop/40,,
2576,,"Naktigonės  g.",,54.90148,24.02869,http://www.stops.lt/kaunas/index.html#stop/277,,
2577,,"Naktigonės  g.",,54.90100,24.02964,http://www.stops.lt/kaunas/index.html#stop/248,,
2553,,"Palemono g.",,54.91474,24.05821,http://www.stops.lt/kaunas/index.html#stop/253,,
2566,,"Pervaža",,54.90419,24.03954,http://www.stops.lt/kaunas/index.html#stop/270,,
2567,,"Pervaža",,54.90461,24.03993,http://www.stops.lt/kaunas/index.html#stop/271,,
2558,,"Keramzito g.",,54.91786,24.07367,http://www.stops.lt/kaunas/index.html#stop/258,,
2559,,"Keramzito g.",,54.91807,24.07350,http://www.stops.lt/kaunas/index.html#stop/259,,
2556,,"Palemono keramika",,54.91500,24.06447,http://www.stops.lt/kaunas/index.html#stop/256,,
2557,,"Palemono keramika",,54.91426,24.06463,http://www.stops.lt/kaunas/index.html#stop/257,,
4747,,"Palemono keramika",,54.91424,24.06496,http://www.stops.lt/kaunas/index.html#stop/19,,
2550,,"Pravienos g.",,54.91795,24.04676,http://www.stops.lt/kaunas/index.html#stop/249,,
2517,,"A. Smetonos al.",,54.86939,23.96246,http://www.stops.lt/kaunas/index.html#stop/207,,
2518,,"A. Smetonos al.",,54.86885,23.96186,http://www.stops.lt/kaunas/index.html#stop/208,,
2513,,"Mažoji g.",,54.86511,23.95846,http://www.stops.lt/kaunas/index.html#stop/203,,
2514,,"Mažoji g.",,54.86549,23.95796,http://www.stops.lt/kaunas/index.html#stop/204,,
2525,,"Vaidoto g.",,54.87152,23.97741,http://www.stops.lt/kaunas/index.html#stop/215,,
2519,,"Gailutės g.",,54.87237,23.96527,http://www.stops.lt/kaunas/index.html#stop/209,,
2520,,"Gailutės g.",,54.87225,23.96555,http://www.stops.lt/kaunas/index.html#stop/210,,
2523,,"J. Staugaičio g.",,54.87168,23.97238,http://www.stops.lt/kaunas/index.html#stop/213,,
2524,,"J. Staugaičio g.",,54.87158,23.97258,http://www.stops.lt/kaunas/index.html#stop/214,,
2527,,"Kurtinių g.",,54.86462,23.97660,http://www.stops.lt/kaunas/index.html#stop/218,,
2528,,"Kurtinių g.",,54.86457,23.97677,http://www.stops.lt/kaunas/index.html#stop/219,,
2512,,"Tilto g.",,54.86245,23.95861,http://www.stops.lt/kaunas/index.html#stop/202,,
4367,,"Birutės g.",,54.87128,23.97740,http://www.stops.lt/kaunas/index.html#stop/37,,
2504,,"Jiesios pl.",,54.85630,23.94429,http://www.stops.lt/kaunas/index.html#stop/194,,
2505,,"Karinis dalinys",,54.85840,23.95019,http://www.stops.lt/kaunas/index.html#stop/195,,
2506,,"Karinis dalinys",,54.85823,23.94944,http://www.stops.lt/kaunas/index.html#stop/196,,
2942,,"Panemunė",,54.86157,23.95789,http://www.stops.lt/kaunas/index.html#stop/664,,
2515,,"Smėlio g.",,54.86541,23.96744,http://www.stops.lt/kaunas/index.html#stop/205,,
2516,,"Smėlio g.",,54.86437,23.96527,http://www.stops.lt/kaunas/index.html#stop/206,,
2521,,"Šv. Mato gimnazija",,54.86799,23.97227,http://www.stops.lt/kaunas/index.html#stop/211,,
2522,,"Šv. Mato gimnazija",,54.86734,23.97068,http://www.stops.lt/kaunas/index.html#stop/212,,
2511,,"Tilto g.",,54.86238,23.96084,http://www.stops.lt/kaunas/index.html#stop/201,,
2529,,"Onkologijos ligoninė",,54.86078,23.97481,http://www.stops.lt/kaunas/index.html#stop/220,,
14922,,"Volungių g.",,54.86221,23.97737,http://www.stops.lt/kaunas/index.html#stop/694,,
14923,,"Volungių g.",,54.86152,23.97751,http://www.stops.lt/kaunas/index.html#stop/695,,
2352,,"Kuršėnų g.",,54.92216,23.90046,http://www.stops.lt/kaunas/index.html#stop/29,,
2353,,"Kuršėnų g.",,54.92321,23.90164,http://www.stops.lt/kaunas/index.html#stop/28,,
2344,,"Pikulo g.",,54.92891,23.90698,http://www.stops.lt/kaunas/index.html#stop/21,,
2345,,"Pikulo g.",,54.92909,23.90728,http://www.stops.lt/kaunas/index.html#stop/20,,
2334,,"Šiaurinio aplinkkelio tiltas",,54.93600,23.91063,http://www.stops.lt/kaunas/index.html#stop/7,,
5236,,"Šiaurinio aplinkkelio tiltas",,54.93616,23.91096,http://www.stops.lt/kaunas/index.html#stop/752,,
2346,,"Skaudvilės g.",,54.92701,23.90544,http://www.stops.lt/kaunas/index.html#stop/22,,
2347,,"Skaudvilės g.",,54.92636,23.90460,http://www.stops.lt/kaunas/index.html#stop/23,,
2594,,"Kausta",,54.89226,24.00110,http://www.stops.lt/kaunas/index.html#stop/300,,
2595,,"Kausta",,54.89268,23.99951,http://www.stops.lt/kaunas/index.html#stop/301,,
2596,,"Ketaus liejykla",,54.89461,23.98839,http://www.stops.lt/kaunas/index.html#stop/302,,
2597,,"Ketaus liejykla",,54.89463,23.98748,http://www.stops.lt/kaunas/index.html#stop/303,,
2598,,"Petrašiūnų mokymo centras",,54.89562,23.98199,http://www.stops.lt/kaunas/index.html#stop/304,,
2599,,"Petrašiūnų mokymo centras",,54.89614,23.98114,http://www.stops.lt/kaunas/index.html#stop/305,,
2592,,"Armatūrininkų g.",,54.88972,24.00446,http://www.stops.lt/kaunas/index.html#stop/298,,
2593,,"Armatūrininkų g.",,54.88985,24.00468,http://www.stops.lt/kaunas/index.html#stop/299,,
5103,,"Elektros tinklai",,54.88669,24.00637,http://www.stops.lt/kaunas/index.html#stop/710,,
5104,,"Elektros tinklai",,54.88599,24.00659,http://www.stops.lt/kaunas/index.html#stop/711,,
2587,,"Kauno marios",,54.87869,24.01348,http://www.stops.lt/kaunas/index.html#stop/292,,
2589,,"Kauno marios",,54.88080,24.01032,http://www.stops.lt/kaunas/index.html#stop/294,,
2590,,"Petrašiūnai",,54.88534,24.00748,http://www.stops.lt/kaunas/index.html#stop/295,,
2591,,"Petrašiūnai",,54.88430,24.00743,http://www.stops.lt/kaunas/index.html#stop/296,,
2943,,"Bernardinų Plytinės g.",,54.84441,23.94938,http://www.stops.lt/kaunas/index.html#stop/665,,
2944,,"Bernardinų Plytinės g.",,54.84431,23.94929,http://www.stops.lt/kaunas/index.html#stop/666,,
2945,,"Naujoji g.",,54.84299,23.94145,http://www.stops.lt/kaunas/index.html#stop/667,,
2946,,"Naujoji g.",,54.84262,23.94134,http://www.stops.lt/kaunas/index.html#stop/668,,
2507,,"4-asis fortas",,54.85315,23.95499,http://www.stops.lt/kaunas/index.html#stop/197,,
2508,,"4-asis fortas",,54.85318,23.95482,http://www.stops.lt/kaunas/index.html#stop/198,,
2509,,"Draustinis",,54.84977,23.94865,http://www.stops.lt/kaunas/index.html#stop/199,,
2510,,"Draustinis",,54.84946,23.94857,http://www.stops.lt/kaunas/index.html#stop/200,,
5229,,"Lazdynų g.",,54.83378,23.94680,http://www.stops.lt/kaunas/index.html#stop/743,,
5230,,"Lazdynų g.",,54.83357,23.94672,http://www.stops.lt/kaunas/index.html#stop/744,,
2970,,"Rokai",,54.83705,23.94795,http://www.stops.lt/kaunas/index.html#stop/692,,
2971,,"Rokai",,54.83707,23.94816,http://www.stops.lt/kaunas/index.html#stop/693,,
2968,,"Rokakiemio g.",,54.84009,23.94721,http://www.stops.lt/kaunas/index.html#stop/690,,
2969,,"Rokakiemio g.",,54.84017,23.94715,http://www.stops.lt/kaunas/index.html#stop/691,,
2897,,"Medekšinės g.",,54.92802,23.80953,http://www.stops.lt/kaunas/index.html#stop/619,,
2895,,"Romainiai",,54.93031,23.81759,http://www.stops.lt/kaunas/index.html#stop/617,,
2896,,"Romainiai",,54.93045,23.81853,http://www.stops.lt/kaunas/index.html#stop/618,,
2893,,"Kauno miškų urėdija",,54.92632,23.82527,http://www.stops.lt/kaunas/index.html#stop/615,,
2894,,"Kauno miškų urėdija",,54.92608,23.82535,http://www.stops.lt/kaunas/index.html#stop/616,,
2378,,"Romainių tuberkuliozės ligoninė",,54.92481,23.83216,http://www.stops.lt/kaunas/index.html#stop/56,,
2373,,"Romainių 1-osios kapinės",,54.92417,23.85514,http://www.stops.lt/kaunas/index.html#stop/52,,
2374,,"Romainių 1-osios kapinės",,54.92422,23.85451,http://www.stops.lt/kaunas/index.html#stop/51,,
2375,,"Romainių 2-osios kapinės",,54.92134,23.84769,http://www.stops.lt/kaunas/index.html#stop/53,,
2376,,"Romainių 2-osios kapinės",,54.92169,23.84747,http://www.stops.lt/kaunas/index.html#stop/54,,
2889,,"Romainių tuberkuliozės ligoninė",,54.92487,23.83141,http://www.stops.lt/kaunas/index.html#stop/611,,
2377,,"Ugnės g.",,54.92217,23.84031,http://www.stops.lt/kaunas/index.html#stop/55,,
2888,,"Ugnės g.",,54.92246,23.83950,http://www.stops.lt/kaunas/index.html#stop/610,,
15659,,"Lubinų g.",,54.94276,23.81363,http://www.stops.lt/kaunas/index.html#stop/870,,
15660,,"Lubinų g.",,54.94227,23.81335,http://www.stops.lt/kaunas/index.html#stop/871,,
14498,,"Panerys",,54.95086,23.91561,http://www.stops.lt/kaunas/index.html#stop/769,,
14500,,"Panerys",,54.94984,23.91460,http://www.stops.lt/kaunas/index.html#stop/771,,
14416,,"Saliai",,54.95540,23.91955,http://www.stops.lt/kaunas/index.html#stop/770,,
2421,,"9-ojo forto muziejus",,54.94557,23.88239,http://www.stops.lt/kaunas/index.html#stop/100,,
2422,,"9-ojo forto muziejus",,54.94595,23.88325,http://www.stops.lt/kaunas/index.html#stop/101,,
2869,,"Gamyklos g.",,54.95041,23.89037,http://www.stops.lt/kaunas/index.html#stop/591,,
2870,,"Gamyklos g.",,54.95128,23.89140,http://www.stops.lt/kaunas/index.html#stop/592,,
4725,,"Muitinės g.",,54.95675,23.90050,http://www.stops.lt/kaunas/index.html#stop/239,,
4726,,"Muitinės g.",,54.95744,23.90151,http://www.stops.lt/kaunas/index.html#stop/238,,
14595,,"Radviliškio g.",,54.94426,23.88051,http://www.stops.lt/kaunas/index.html#stop/783,,
2871,,"Sargėnai",,54.95356,23.89610,http://www.stops.lt/kaunas/index.html#stop/593,,
2872,,"Sargėnai",,54.95428,23.89771,http://www.stops.lt/kaunas/index.html#stop/594,,
2867,,"Vytėnų g.",,54.94789,23.88608,http://www.stops.lt/kaunas/index.html#stop/589,,
2868,,"Vytėnų g.",,54.94832,23.88700,http://www.stops.lt/kaunas/index.html#stop/590,,
2843,,"Vilniaus g.",,54.89602,23.89619,http://www.stops.lt/kaunas/index.html#stop/563,,
2844,,"Vilniaus g.",,54.89626,23.89603,http://www.stops.lt/kaunas/index.html#stop/564,,
2839,,"Kauno pilis",,54.89986,23.89030,http://www.stops.lt/kaunas/index.html#stop/559,,
2842,,"Karaliaus Mindaugo pr.",,54.89490,23.88848,http://www.stops.lt/kaunas/index.html#stop/562,,
2845,,"Karaliaus Mindaugo pr.",,54.89498,23.89188,http://www.stops.lt/kaunas/index.html#stop/565,,
2846,,"Vilniaus g.",,54.89637,23.89767,http://www.stops.lt/kaunas/index.html#stop/566,,
2840,,"Kauno pilis",,54.90052,23.89308,http://www.stops.lt/kaunas/index.html#stop/560,,
2841,,"Kauno pilis",,54.90092,23.89217,http://www.stops.lt/kaunas/index.html#stop/561,,
2849,,"Laisvės alėja",,54.89801,23.89975,http://www.stops.lt/kaunas/index.html#stop/569,,
2363,,"Apuolės g.",,54.91928,23.87741,http://www.stops.lt/kaunas/index.html#stop/41,,
2364,,"Apuolės g.",,54.91947,23.87815,http://www.stops.lt/kaunas/index.html#stop/42,,
2356,,"Baltijos g.",,54.92341,23.88807,http://www.stops.lt/kaunas/index.html#stop/32,,
2357,,"Baltijos g.",,54.92265,23.88561,http://www.stops.lt/kaunas/index.html#stop/33,,
2365,,"Naujakurių g.",,54.91585,23.86711,http://www.stops.lt/kaunas/index.html#stop/45,,
2366,,"Naujakurių g.",,54.91582,23.86853,http://www.stops.lt/kaunas/index.html#stop/46,,
2348,,"A. Strazdo g.",,54.92562,23.90548,http://www.stops.lt/kaunas/index.html#stop/24,,
2349,,"A. Strazdo g.",,54.92535,23.90525,http://www.stops.lt/kaunas/index.html#stop/25,,
2358,,"Baltų pr.",,54.92767,23.87992,http://www.stops.lt/kaunas/index.html#stop/34,,
2359,,"Baltų pr.",,54.92743,23.87836,http://www.stops.lt/kaunas/index.html#stop/35,,
2339,,"Juozo Grušo meno gimnazija",,54.93091,23.89211,http://www.stops.lt/kaunas/index.html#stop/15,,
2340,,"Juozo Grušo meno gimnazija",,54.93065,23.89183,http://www.stops.lt/kaunas/index.html#stop/16,,
2371,,"Labūnavos g.",,54.91965,23.86587,http://www.stops.lt/kaunas/index.html#stop/49,,
2900,,"Labūnavos g.",,54.91870,23.86509,http://www.stops.lt/kaunas/index.html#stop/622,,
5226,,"Prūsų g.",,54.92138,23.86737,http://www.stops.lt/kaunas/index.html#stop/740,,
2361,,"Šilainių pl.",,54.92472,23.87364,http://www.stops.lt/kaunas/index.html#stop/38,,
2362,,"Šilainių pl.",,54.92401,23.87175,http://www.stops.lt/kaunas/index.html#stop/39,,
5227,,"Žemaičių pl",,54.92982,23.88475,http://www.stops.lt/kaunas/index.html#stop/741,,
5228,,"Žemaičių pl.",,54.92943,23.88464,http://www.stops.lt/kaunas/index.html#stop/742,,
5233,,"Mega",,54.93833,23.89202,http://www.stops.lt/kaunas/index.html#stop/750,,
5234,,"Mega",,54.93851,23.89067,http://www.stops.lt/kaunas/index.html#stop/751,,
2372,,"Kauno klinikinė ligoninė",,54.91493,23.86083,http://www.stops.lt/kaunas/index.html#stop/50,,
2341,,"Jotvingių g.",,54.93099,23.89680,http://www.stops.lt/kaunas/index.html#stop/17,,
2337,,"Šarkuvos g.",,54.93453,23.89796,http://www.stops.lt/kaunas/index.html#stop/12,,
2338,,"Šarkuvos g.",,54.93450,23.89768,http://www.stops.lt/kaunas/index.html#stop/14,,
14403,,"9-ojo Forto g.",,54.93590,23.88708,http://www.stops.lt/kaunas/index.html#stop/762,,
14404,,"9-ojo Forto g.",,54.93593,23.88632,http://www.stops.lt/kaunas/index.html#stop/763,,
2335,,"Kuršių g.",,54.93613,23.89230,http://www.stops.lt/kaunas/index.html#stop/11,,
2336,,"Kuršių g.",,54.93600,23.89290,http://www.stops.lt/kaunas/index.html#stop/10,,
2873,,"Kuršių g.",,54.93400,23.90463,http://www.stops.lt/kaunas/index.html#stop/595,,
2350,,"Kuršėnų g.",,54.92043,23.90844,http://www.stops.lt/kaunas/index.html#stop/26,,
2351,,"Kuršėnų g.",,54.92008,23.90805,http://www.stops.lt/kaunas/index.html#stop/27,,
2389,,"Varnių tiltas",,54.91541,23.90789,http://www.stops.lt/kaunas/index.html#stop/68,,
2390,,"Varnių tiltas",,54.91584,23.90759,http://www.stops.lt/kaunas/index.html#stop/67,,
4261,,"Prūsų g.",,54.92052,23.87239,http://www.stops.lt/kaunas/index.html#stop/144,,
14530,,"Prūsų g.",,54.92107,23.87123,http://www.stops.lt/kaunas/index.html#stop/773,,
2342,,"Jotvingių g.",,54.93028,23.89539,http://www.stops.lt/kaunas/index.html#stop/18,,
5254,,"Senukai",,54.93804,23.89647,http://www.stops.lt/kaunas/index.html#stop/755,,
2354,,"Milikoniai",,54.92401,23.89247,http://www.stops.lt/kaunas/index.html#stop/31,,
2355,,"Milikoniai",,54.92320,23.89333,http://www.stops.lt/kaunas/index.html#stop/30,,
2331,,"Mosėdžio g.",,54.93313,23.88556,http://www.stops.lt/kaunas/index.html#stop/3,,
2332,,"Mosėdžio g.",,54.93306,23.88497,http://www.stops.lt/kaunas/index.html#stop/4,,
2329,,"Šilainių poliklinika",,54.92835,23.88931,http://www.stops.lt/kaunas/index.html#stop/1,,
2330,,"Šilainių poliklinika",,54.92806,23.88883,http://www.stops.lt/kaunas/index.html#stop/2,,
2360,,"Žiemgalių g.",,54.92391,23.87947,http://www.stops.lt/kaunas/index.html#stop/36,,
5051,,"Žiemgalių g.",,54.92355,23.87966,http://www.stops.lt/kaunas/index.html#stop/705,,
2921,,"Didžioji g",,54.86091,24.00693,http://www.stops.lt/kaunas/index.html#stop/643,,
2922,,"Didžioji g.",,54.86102,24.00668,http://www.stops.lt/kaunas/index.html#stop/644,,
14399,,"Garšvės g.",,54.85507,24.01388,http://www.stops.lt/kaunas/index.html#stop/757,,
14400,,"Garšvės g.",,54.85469,24.01416,http://www.stops.lt/kaunas/index.html#stop/758,,
14401,,"Užvingių g.",,54.84995,24.03027,http://www.stops.lt/kaunas/index.html#stop/759,,
14402,,"Užvingių g.",,54.84965,24.03096,http://www.stops.lt/kaunas/index.html#stop/760,,
4957,,"Piliuonos g.",,54.85243,24.02040,http://www.stops.lt/kaunas/index.html#stop/230,,
4958,,"Piliuonos g.",,54.85326,24.01783,http://www.stops.lt/kaunas/index.html#stop/217,,
2923,,"Vaišvydava",,54.85078,24.02689,http://www.stops.lt/kaunas/index.html#stop/645,,
2924,,"Vaišvydava",,54.85133,24.02534,http://www.stops.lt/kaunas/index.html#stop/646,,
2541,,"Rūko g.",,54.86391,24.00032,http://www.stops.lt/kaunas/index.html#stop/240,,
2542,,"Rūko g.",,54.86366,24.00039,http://www.stops.lt/kaunas/index.html#stop/241,,
2539,,"Lentpjūvė",,54.86502,23.99126,http://www.stops.lt/kaunas/index.html#stop/234,,
2540,,"Lentpjūvė",,54.86527,23.99084,http://www.stops.lt/kaunas/index.html#stop/235,,
2530,,"Vaišvydavos pl.",,54.86701,23.98391,http://www.stops.lt/kaunas/index.html#stop/221,,
2531,,"Vaišvydavos pl.",,54.86715,23.98375,http://www.stops.lt/kaunas/index.html#stop/222,,
2534,,"Baterijos pl.",,54.87633,23.97956,http://www.stops.lt/kaunas/index.html#stop/225,,
2535,,"Baterijos pl.",,54.87765,23.98044,http://www.stops.lt/kaunas/index.html#stop/226,,
2526,,"Vaidoto g.",,54.87188,23.97733,http://www.stops.lt/kaunas/index.html#stop/216,,
2532,,"Vaikų sanatorija",,54.88032,23.98191,http://www.stops.lt/kaunas/index.html#stop/223,,
2533,,"Vaikų sanatorija",,54.88040,23.98228,http://www.stops.lt/kaunas/index.html#stop/224,,
2538,,"Vičiūnai",,54.88812,23.97648,http://www.stops.lt/kaunas/index.html#stop/229,,
4423,,"Slaugos ligoninė",,54.87320,23.98710,http://www.stops.lt/kaunas/index.html#stop/178,,
2536,,"K. Griniaus ligoninė",,54.88370,23.98217,http://www.stops.lt/kaunas/index.html#stop/227,,
2537,,"K. Griniaus ligoninė",,54.88358,23.98206,http://www.stops.lt/kaunas/index.html#stop/228,,
2399,,"Ariogalos g.",,54.90562,23.88904,http://www.stops.lt/kaunas/index.html#stop/77,,
2379,,"Lietuvos tekstilės institutas",,54.91726,23.90599,http://www.stops.lt/kaunas/index.html#stop/57,,
2380,,"Lietuvos tekstilės institutas",,54.91732,23.90543,http://www.stops.lt/kaunas/index.html#stop/58,,
2367,,"Naujakurių g.",,54.91456,23.86684,http://www.stops.lt/kaunas/index.html#stop/43,,
2368,,"Naujakurių g.",,54.91473,23.86737,http://www.stops.lt/kaunas/index.html#stop/44,,
2401,,"Jurbarko g.",,54.90475,23.88664,http://www.stops.lt/kaunas/index.html#stop/79,,
2402,,"Jurbarko g.",,54.90507,23.88527,http://www.stops.lt/kaunas/index.html#stop/80,,
2369,,"Josvainių g.",,54.91498,23.87526,http://www.stops.lt/kaunas/index.html#stop/47,,
2370,,"Josvainių g.",,54.91485,23.87518,http://www.stops.lt/kaunas/index.html#stop/48,,
2405,,"Tilžės  g.",,54.91023,23.87582,http://www.stops.lt/kaunas/index.html#stop/84,,
2406,,"Tilžės g.",,54.91005,23.87552,http://www.stops.lt/kaunas/index.html#stop/85,,
2387,,"Linkuvos g.",,54.91476,23.88816,http://www.stops.lt/kaunas/index.html#stop/71,,
2395,,"Sąjungos aikštė",,54.91126,23.88891,http://www.stops.lt/kaunas/index.html#stop/73,,
2400,,"A. Kriščiukaičio g.",,54.90512,23.88933,http://www.stops.lt/kaunas/index.html#stop/78,,
5030,,"A. Kriščiukaičio g.",,54.90573,23.89002,http://www.stops.lt/kaunas/index.html#stop/165,,
2391,,"Bijūnų g.",,54.91221,23.90593,http://www.stops.lt/kaunas/index.html#stop/69,,
5027,,"Bijūnų g.",,54.91187,23.90406,http://www.stops.lt/kaunas/index.html#stop/185,,
2394,,"K. Griniaus g.",,54.91122,23.89848,http://www.stops.lt/kaunas/index.html#stop/72,,
5028,,"K. Griniaus g.",,54.91096,23.89720,http://www.stops.lt/kaunas/index.html#stop/184,,
2397,,"Neries krantinė",,54.90883,23.89380,http://www.stops.lt/kaunas/index.html#stop/75,,
5029,,"Neries krantinė",,54.90849,23.89324,http://www.stops.lt/kaunas/index.html#stop/183,,
2831,,"Jonavos g.",,54.91434,23.91346,http://www.stops.lt/kaunas/index.html#stop/550,,
2832,,"Jonavos g.",,54.91415,23.91352,http://www.stops.lt/kaunas/index.html#stop/551,,
2382,,"Demokratų g.",,54.91877,23.89738,http://www.stops.lt/kaunas/index.html#stop/60,,
2383,,"Demokratų g.",,54.91879,23.89717,http://www.stops.lt/kaunas/index.html#stop/61,,
2396,,"M. Mažvydo g.",,54.91077,23.88737,http://www.stops.lt/kaunas/index.html#stop/74,,
2398,,"Radvilų dvaro g.",,54.90704,23.88359,http://www.stops.lt/kaunas/index.html#stop/76,,
2384,,"Švyturio g.",,54.91548,23.89310,http://www.stops.lt/kaunas/index.html#stop/62,,
2407,,",,Kauno autobusai""",,54.90775,23.87097,http://www.stops.lt/kaunas/index.html#stop/86,,
2408,,",,Kauno autobusai""",,54.90801,23.86831,http://www.stops.lt/kaunas/index.html#stop/87,,
2415,,"Atrama",,54.91202,23.84526,http://www.stops.lt/kaunas/index.html#stop/94,,
2416,,"Atrama",,54.91292,23.84337,http://www.stops.lt/kaunas/index.html#stop/95,,
2418,,"Gervių g.",,54.91585,23.83686,http://www.stops.lt/kaunas/index.html#stop/97,,
2419,,"Gervių g.",,54.91562,23.83669,http://www.stops.lt/kaunas/index.html#stop/98,,
2411,,"Inkaro g.",,54.90944,23.85793,http://www.stops.lt/kaunas/index.html#stop/90,,
2412,,"Inkaro g.",,54.90994,23.85526,http://www.stops.lt/kaunas/index.html#stop/91,,
2403,,"Kėdainių g.",,54.90663,23.87837,http://www.stops.lt/kaunas/index.html#stop/81,,
2404,,"Kėdainių g.",,54.90671,23.87700,http://www.stops.lt/kaunas/index.html#stop/82,,
2413,,"Vyžuonos g.",,54.91080,23.85048,http://www.stops.lt/kaunas/index.html#stop/92,,
2414,,"Vyžuonos g.",,54.91047,23.85132,http://www.stops.lt/kaunas/index.html#stop/93,,
2410,,"Žagarės g.",,54.90895,23.86213,http://www.stops.lt/kaunas/index.html#stop/89,,
2901,,"Žagarės g.",,54.90899,23.86102,http://www.stops.lt/kaunas/index.html#stop/623,,
2385,,"Panerių g.",,54.91517,23.89170,http://www.stops.lt/kaunas/index.html#stop/63,,
2388,,"Panerių g.",,54.91490,23.89415,http://www.stops.lt/kaunas/index.html#stop/66,,
2386,,"Varnių g.",,54.91517,23.89012,http://www.stops.lt/kaunas/index.html#stop/64,,
5031,,"Varnių g.",,54.91504,23.89131,http://www.stops.lt/kaunas/index.html#stop/154,,
2392,,"Vilijampolės turgavietė",,54.91446,23.90380,http://www.stops.lt/kaunas/index.html#stop/70,,
2393,,"Vilijampolės turgavietė",,54.91479,23.90157,http://www.stops.lt/kaunas/index.html#stop/65,,
2865,,"Salantų g.",,54.94532,23.88913,http://www.stops.lt/kaunas/index.html#stop/587,,
2866,,"Salantų g.",,54.94532,23.88955,http://www.stops.lt/kaunas/index.html#stop/588,,
2863,,"Smiltynės g.",,54.94315,23.89793,http://www.stops.lt/kaunas/index.html#stop/585,,
2864,,"Smiltynės g.",,54.94261,23.89950,http://www.stops.lt/kaunas/index.html#stop/586,,
2333,,"Vytėnai",,54.94090,23.90679,http://www.stops.lt/kaunas/index.html#stop/5,,
2672,,"Geležinkelio g.",,54.87776,23.93427,http://www.stops.lt/kaunas/index.html#stop/382,,
2673,,"Geležinkelio g.",,54.87815,23.93374,http://www.stops.lt/kaunas/index.html#stop/383,,
2671,,"Geležinkelio tiltas",,54.88193,23.92805,http://www.stops.lt/kaunas/index.html#stop/381,,
2918,,"Geležinkelio tiltas",,54.88259,23.92660,http://www.stops.lt/kaunas/index.html#stop/640,,
2678,,"Gudų g.",,54.86746,23.94549,http://www.stops.lt/kaunas/index.html#stop/395,,
2679,,"Gudų g.",,54.86742,23.94521,http://www.stops.lt/kaunas/index.html#stop/396,,
2680,,"Šančių kapinės",,54.86500,23.94989,http://www.stops.lt/kaunas/index.html#stop/397,,
2681,,"Šančių kapinės",,54.86437,23.95045,http://www.stops.lt/kaunas/index.html#stop/398,,
2674,,"Šančių poliklinika",,54.87378,23.93596,http://www.stops.lt/kaunas/index.html#stop/385,,
4692,,"Šančių poliklinika",,54.87281,23.93568,http://www.stops.lt/kaunas/index.html#stop/386,,
2676,,"Švč. Jėzaus Širdies bažnyčia",,54.87031,23.94002,http://www.stops.lt/kaunas/index.html#stop/393,,
2677,,"Švč. Jėzaus Širdies bažnyčia",,54.87059,23.93935,http://www.stops.lt/kaunas/index.html#stop/394,,
5118,,"Danų g.",,54.87084,23.93628,http://www.stops.lt/kaunas/index.html#stop/723,,
2682,,"Drobės g.",,54.87031,23.94882,http://www.stops.lt/kaunas/index.html#stop/399,,
2683,,"Drobės g.",,54.87047,23.94923,http://www.stops.lt/kaunas/index.html#stop/400,,
2686,,"Kauno baldai",,54.87074,23.95381,http://www.stops.lt/kaunas/index.html#stop/405,,
2919,,"Kauno baldai",,54.87080,23.95329,http://www.stops.lt/kaunas/index.html#stop/641,,
2684,,"Senoji rampa",,54.87417,23.95788,http://www.stops.lt/kaunas/index.html#stop/403,,
2685,,"Senoji rampa",,54.87236,23.95750,http://www.stops.lt/kaunas/index.html#stop/404,,
2920,,"Švenčionių g.",,54.87641,23.95778,http://www.stops.lt/kaunas/index.html#stop/642,,
14629,,"A. Juozapavičiaus pr.",,54.86353,23.95101,http://www.stops.lt/kaunas/index.html#stop/786,,
